LeMond Revolution,FW 0.31,HW 1.0,STN,220509,8:25,,,
0:09:08,33.5,4.9,150,0,93,81,15,0
0:09:09,33.1,4.9,150,0,92,81,15,0
0:09:10,33.1,4.9,150,0,92,81,15,0
0:09:11,32.8,4.9,150,0,91,81,15,0
0:09:12,32.8,4.9,150,0,91,81,15,0
0:09:13,32.8,4.9,150,0,91,82,15,0
0:09:14,32.8,4.9,150,0,91,82,15,0
0:09:15,32.8,4.9,150,0,91,82,15,0
0:09:16,32.8,4.9,150,0,91,82,15,0
0:09:17,32.8,4.9,150,0,91,82,15,0
0:09:18,32.8,4.9,150,0,91,82,15,0
0:09:19,33.1,5,150,0,92,83,15,0
0:09:20,33.1,5,150,0,92,83,15,0
0:09:21,33.1,5,150,0,92,83,15,0
0:09:22,33.1,5,150,0,92,83,15,0
0:09:23,33.1,5,150,0,92,83,15,0
0:09:24,32.8,5,150,0,91,83,15,0
0:09:25,32.8,5,150,0,91,84,15,0
0:09:26,32.8,5,150,0,91,84,15,0
0:09:27,32.8,5,150,0,91,84,15,0
0:09:28,32.8,5,150,0,91,84,15,0
0:09:29,32.8,5,150,0,91,84,15,0
0:09:30,32.8,5.1,150,0,91,85,15,0
0:09:31,33.1,5.1,150,0,92,85,15,0
0:09:32,33.1,5.1,150,0,92,85,15,0
0:09:33,32.8,5.1,150,0,91,85,15,0
0:09:34,32.8,5.1,150,0,91,85,15,0
0:09:35,32.8,5.1,150,0,91,85,15,0
0:09:36,32.8,5.1,150,0,91,86,15,0
0:09:37,32.8,5.1,150,0,91,86,15,0
0:09:38,32.8,5.1,150,0,91,86,15,0
0:09:39,32.8,5.1,150,0,91,86,15,0
0:09:40,32.8,5.1,150,0,91,86,15,0
0:09:41,32.8,5.2,150,0,91,86,15,0
0:09:42,32.8,5.2,150,0,91,87,15,0
0:09:43,32.8,5.2,150,0,91,87,15,0
0:09:44,32.4,5.2,150,0,90,87,15,0
0:09:45,32.4,5.2,150,0,90,87,15,0
0:09:46,32.8,5.2,150,0,91,87,15,0
0:09:47,32.8,5.2,150,0,91,87,15,0
0:09:48,32.8,5.2,150,0,91,88,15,0
0:09:49,32.8,5.2,150,0,91,88,15,0
0:09:50,32.8,5.2,150,0,91,88,15,0
0:09:51,32.8,5.2,150,0,91,88,15,0
0:09:52,32.8,5.3,150,0,91,88,15,0
0:09:53,32.4,5.3,150,0,90,89,15,0
0:09:54,32.8,5.3,150,0,91,89,15,0
0:09:55,32.8,5.3,150,0,91,89,15,0
0:09:56,32.8,5.3,150,0,91,89,15,0
0:09:57,32.8,5.3,150,0,91,89,15,0
0:09:58,32.8,5.3,150,0,91,89,15,0
0:09:59,32.8,5.3,150,0,91,89,15,0
0:10:00,32.8,5.3,150,0,91,90,15,0
0:10:01,32.8,5.3,150,0,91,90,15,0
0:10:02,32.8,5.3,150,0,91,90,15,0
0:10:03,32.8,5.3,150,0,91,90,15,0
0:10:04,32.8,5.4,150,0,91,90,15,0
0:10:05,32.8,5.4,150,0,91,90,15,0
0:10:06,32.8,5.4,150,0,91,91,15,0
0:10:07,32.8,5.4,150,0,91,91,15,0
0:10:08,32.8,5.4,150,0,91,91,15,0
0:10:09,32.8,5.4,150,0,91,91,15,0
0:10:10,32.4,5.4,150,0,90,91,15,0
0:10:11,32.4,5.4,150,0,90,91,15,0
0:10:12,32.4,5.4,150,0,90,92,15,0
0:10:13,32.4,5.4,150,0,90,92,15,0
0:10:14,32.8,5.4,150,0,91,92,15,0
0:10:15,32.8,5.5,150,0,91,92,15,0
0:10:16,32.8,5.5,150,0,91,92,15,0
0:10:17,32.8,5.5,150,0,91,93,15,0
0:10:18,32.4,5.5,150,0,90,93,15,0
0:10:19,32.4,5.5,150,0,90,93,15,0
0:10:20,32.4,5.5,150,0,90,93,15,0
0:10:21,32.4,5.5,150,0,90,93,15,0
0:10:22,32.4,5.5,150,0,90,93,15,0
0:10:23,32.4,5.5,150,0,90,94,15,0
0:10:24,32.4,5.5,150,0,90,94,15,0
0:10:25,32.8,5.5,150,0,91,94,15,0
0:10:26,32.8,5.6,150,0,91,94,15,0
0:10:27,32.8,5.6,150,0,91,94,15,0
0:10:28,32.8,5.6,150,0,91,94,15,0
0:10:29,33.1,5.6,150,0,92,95,15,0
0:10:30,33.1,5.6,150,0,92,95,15,0
0:10:31,33.1,5.6,150,0,92,95,15,0
0:10:32,33.1,5.6,150,0,92,95,15,0
0:10:33,33.1,5.6,150,0,92,95,15,0
0:10:34,33.1,5.6,150,0,92,95,15,0
0:10:35,33.1,5.6,150,0,92,96,15,0
0:10:36,33.1,5.6,150,0,92,96,15,0
0:10:37,33.1,5.7,150,0,92,96,15,0
0:10:38,33.1,5.7,150,0,92,96,15,0
0:10:39,33.1,5.7,150,0,92,96,15,0
0:10:40,32.8,5.7,150,0,91,97,15,0
0:10:41,32.8,5.7,150,0,91,97,15,0
0:10:42,32.8,5.7,150,0,91,97,15,0
0:10:43,32.4,5.7,150,0,90,97,15,0
0:10:44,32.8,5.7,150,0,91,97,15,0
0:10:45,32.8,5.7,150,0,91,97,15,0
0:10:46,32.8,5.7,150,0,91,98,15,0
0:10:47,33.1,5.7,150,0,92,98,15,0
0:10:48,33.8,5.8,150,0,94,98,15,0
0:10:49,33.8,5.8,150,0,94,98,15,0
0:10:50,33.5,5.8,150,0,93,98,15,0
0:10:51,33.5,5.8,150,0,93,98,15,0
0:10:52,33.5,5.8,150,0,93,99,15,0
0:10:53,33.5,5.8,150,0,93,99,15,0
0:10:54,33.5,5.8,150,0,93,99,15,0
0:10:55,33.5,5.8,150,0,93,99,15,0
0:10:56,33.1,5.8,150,0,92,99,15,0
0:10:57,33.1,5.8,150,0,92,99,15,0
0:10:58,33.1,5.9,150,0,92,100,15,0
0:10:59,33.1,5.9,150,0,92,100,15,0
0:11:00,32.8,5.9,150,0,91,100,15,0
0:11:01,32.8,5.9,150,0,91,100,15,0
0:11:02,32.4,5.9,150,0,90,100,15,0
0:11:03,32.4,5.9,150,0,90,101,15,0
0:11:04,32.4,5.9,150,0,90,101,15,0
0:11:05,32.4,5.9,150,0,90,101,15,0
0:11:06,32.4,5.9,150,0,90,101,15,0
0:11:07,32.8,5.9,150,0,91,101,15,0
0:11:08,32.8,5.9,150,0,91,101,15,0
0:11:09,32.8,6,150,0,91,102,15,0
0:11:10,32.8,6,150,0,91,102,15,0
0:11:11,32.8,6,150,0,91,102,15,0
0:11:12,33.1,6,150,0,92,102,15,0
0:11:13,33.1,6,150,0,92,102,15,0
0:11:14,33.1,6,150,0,92,102,15,0
0:11:15,33.1,6,150,0,92,103,15,0
0:11:16,33.1,6,150,0,92,103,15,0
0:11:17,33.1,6,150,0,92,103,15,0
0:11:18,33.1,6,150,0,92,103,15,0
0:11:19,32.8,6,150,0,91,103,15,0
0:11:20,32.8,6.1,150,0,91,103,15,0
0:11:21,32.8,6.1,150,0,91,104,15,0
0:11:22,33.1,6.1,150,0,92,104,15,0
0:11:23,33.1,6.1,150,0,92,104,15,0
0:11:24,33.1,6.1,150,0,92,104,15,0
0:11:25,33.1,6.1,150,0,92,104,15,0
0:11:26,33.1,6.1,150,0,92,105,15,0
0:11:27,33.5,6.1,150,0,93,105,15,0
0:11:28,33.5,6.1,150,0,93,105,15,0
0:11:29,33.5,6.1,150,0,93,105,15,0
0:11:30,33.1,6.1,150,0,92,105,15,0
0:11:31,33.1,6.2,150,0,92,105,15,0
0:11:32,33.1,6.2,150,0,92,106,15,0
0:11:33,33.1,6.2,150,0,92,106,15,0
0:11:34,33.1,6.2,150,0,92,106,15,0
0:11:35,33.1,6.2,150,0,92,106,15,0
0:11:36,33.1,6.2,150,0,92,106,15,0
0:11:37,33.1,6.2,150,0,92,106,15,0
0:11:38,33.1,6.2,150,0,92,107,15,0
0:11:39,33.1,6.2,150,0,92,107,15,0
0:11:40,33.1,6.2,150,0,92,107,15,0
0:11:41,32.8,6.2,150,0,91,107,15,0
0:11:42,32.8,6.3,150,0,91,107,15,0
0:11:43,32.8,6.3,150,0,91,108,15,0
0:11:44,32.8,6.3,150,0,91,108,15,0
0:11:45,32.8,6.3,150,0,91,108,15,0
0:11:46,32.8,6.3,150,0,91,108,15,0
0:11:47,32.8,6.3,150,0,91,108,15,0
0:11:48,32.8,6.3,150,0,91,108,15,0
0:11:49,32.8,6.3,150,0,91,109,15,0
0:11:50,32.8,6.3,150,0,91,109,15,0
0:11:51,32.8,6.3,150,0,91,109,15,0
0:11:52,32.8,6.3,150,0,91,109,15,0
0:11:53,32.8,6.4,150,0,91,109,15,0
0:11:54,32.8,6.4,150,0,91,109,15,0
0:11:55,32.8,6.4,150,0,91,110,15,0
0:11:56,32.8,6.4,150,0,91,110,15,0
0:11:57,32.8,6.4,150,0,91,110,15,0
0:11:58,32.8,6.4,150,0,91,110,15,0
0:11:59,32.8,6.4,150,0,91,110,15,0
0:12:00,32.8,6.4,150,0,91,110,15,0
0:12:01,32.8,6.4,150,0,91,111,15,0
0:12:02,32.8,6.4,150,0,91,111,15,0
0:12:03,32.8,6.4,150,0,91,111,15,0
0:12:04,32.8,6.5,150,0,91,111,15,0
0:12:05,32.8,6.5,150,0,91,111,15,0
0:12:06,32.8,6.5,150,0,91,112,15,0
0:12:07,32.8,6.5,150,0,91,112,15,0
0:12:08,32.8,6.5,150,0,91,112,15,0
0:12:09,32.8,6.5,150,0,91,112,15,0
0:12:10,32.8,6.5,150,0,91,112,15,0
0:12:11,32.8,6.5,150,0,91,112,15,0
0:12:12,32.8,6.5,150,0,91,113,15,0
0:12:13,32.8,6.5,150,0,91,113,15,0
0:12:14,32.8,6.5,150,0,91,113,15,0
0:12:15,32.8,6.6,150,0,91,113,15,0
0:12:16,32.4,6.6,150,0,90,113,15,0
0:12:17,32.4,6.6,150,0,90,113,15,0
0:12:18,32,6.6,150,0,89,114,16,0
0:12:19,32,6.6,150,0,89,114,16,0
0:12:20,31.7,6.6,150,0,88,114,16,0
0:12:21,32,6.6,150,0,89,114,16,0
0:12:22,32.8,6.6,150,0,91,114,15,0
0:12:23,33.8,6.6,150,0,94,114,15,0
0:12:24,34.6,6.6,150,0,96,115,14,0
0:12:25,34.9,6.6,150,0,97,115,14,0
0:12:26,35.3,6.7,150,0,98,115,14,0
0:12:27,35.6,6.7,150,0,99,115,14,0
0:12:28,35.6,6.7,150,0,99,115,14,0
0:12:29,36,6.7,150,0,100,116,14,0
0:12:30,35.6,6.7,150,0,99,116,14,0
0:12:31,35.6,6.7,150,0,99,116,14,0
0:12:32,35.3,6.7,150,0,98,116,14,0
0:12:33,34.9,6.7,150,0,97,116,14,0
0:12:34,34.9,6.7,150,0,97,116,14,0
0:12:35,34.9,6.7,150,0,97,117,14,0
0:12:36,34.9,6.8,150,0,97,117,14,0
0:12:37,34.9,6.8,150,0,97,117,14,0
0:12:38,34.9,6.8,150,0,97,117,14,0
0:12:39,34.9,6.8,150,0,97,117,14,0
0:12:40,34.9,6.8,150,0,97,117,14,0
0:12:41,34.9,6.8,150,0,97,118,14,0
0:12:42,34.6,6.8,150,0,96,118,14,0
0:12:43,34.6,6.8,150,0,96,118,14,0
0:12:44,34.6,6.8,150,0,96,118,14,0
0:12:45,34.6,6.8,150,0,96,118,14,0
0:12:46,34.2,6.8,150,0,95,118,15,0
0:12:47,34.2,6.9,150,0,95,119,15,0
0:12:48,34.2,6.9,150,0,95,119,15,0
0:12:49,34.2,6.9,150,0,95,119,15,0
0:12:50,34.2,6.9,150,0,95,119,15,0
0:12:51,34.6,6.9,150,0,96,119,14,0
0:12:52,34.6,6.9,150,0,96,120,14,0
0:12:53,35.3,6.9,150,0,98,120,14,0
0:12:54,35.3,6.9,150,0,98,120,14,0
0:12:55,34.6,6.9,150,0,96,120,14,0
0:12:56,34.2,6.9,150,0,95,120,15,0
0:12:57,33.8,7,150,0,94,120,15,0
0:12:58,34.2,7,150,0,95,121,15,0
0:12:59,34.2,7,150,0,95,121,15,0
0:13:00,34.2,7,150,0,95,121,15,0
0:13:01,34.2,7,150,0,95,121,15,0
0:13:02,34.2,7,150,0,95,121,15,0
0:13:03,34.2,7,150,0,95,121,15,0
0:13:04,34.2,7,150,0,95,122,15,0
0:13:05,34.2,7,150,0,95,122,15,0
0:13:06,34.2,7,150,0,95,122,15,0
0:13:07,34.2,7.1,150,0,95,122,15,0
0:13:08,34.2,7.1,150,0,95,122,15,0
0:13:09,34.2,7.1,150,0,95,122,15,0
0:13:10,34.2,7.1,150,0,95,123,15,0
0:13:11,34.2,7.1,150,0,95,123,15,0
0:13:12,34.2,7.1,150,0,95,123,15,0
0:13:13,34.2,7.1,150,0,95,123,15,0
0:13:14,34.2,7.1,150,0,95,123,15,0
0:13:15,34.2,7.1,150,0,95,124,15,0
0:13:16,34.2,7.1,150,0,95,124,15,0
0:13:17,34.2,7.1,150,0,95,124,15,0
0:13:18,34.2,7.2,150,0,95,124,15,0
0:13:19,34.2,7.2,150,0,95,124,15,0
0:13:20,34.2,7.2,150,0,95,124,15,0
0:13:21,34.2,7.2,150,0,95,125,15,0
0:13:22,34.2,7.2,150,0,95,125,15,0
0:13:23,34.2,7.2,150,0,95,125,15,0
0:13:24,34.2,7.2,150,0,95,125,15,0
0:13:25,34.2,7.2,150,0,95,125,15,0
0:13:26,34.2,7.2,150,0,95,125,15,0
0:13:27,34.2,7.2,150,0,95,126,15,0
0:13:28,34.2,7.2,150,0,95,126,15,0
0:13:29,34.2,7.3,150,0,95,126,15,0
0:13:30,34.2,7.3,150,0,95,126,15,0
0:13:31,34.2,7.3,150,0,95,126,15,0
0:13:32,34.2,7.3,150,0,95,126,15,0
0:13:33,34.2,7.3,150,0,95,127,15,0
0:13:34,34.2,7.3,150,0,95,127,15,0
0:13:35,34.2,7.3,150,0,95,127,15,0
0:13:36,34.2,7.3,150,0,95,127,15,0
0:13:37,34.2,7.3,150,0,95,127,15,0
0:13:38,34.2,7.3,150,0,95,128,15,0
0:13:39,34.6,7.4,150,0,96,128,14,0
0:13:40,34.6,7.4,150,0,96,128,14,0
0:13:41,34.2,7.4,150,0,95,128,15,0
0:13:42,34.2,7.4,150,0,95,128,15,0
0:13:43,34.2,7.4,150,0,95,128,15,0
0:13:44,34.2,7.4,150,0,95,129,15,0
0:13:45,34.2,7.4,150,0,95,129,15,0
0:13:46,34.6,7.4,150,0,96,129,14,0
0:13:47,34.2,7.4,150,0,95,129,15,0
0:13:48,33.8,7.4,150,0,94,129,15,0
0:13:49,33.8,7.4,150,0,94,129,15,0
0:13:50,33.8,7.5,150,0,94,130,15,0
0:13:51,33.8,7.5,150,0,94,130,15,0
0:13:52,33.8,7.5,150,0,94,130,15,0
0:13:53,33.5,7.5,150,0,93,130,15,0
0:13:54,33.8,7.5,150,0,94,130,15,0
0:13:55,33.8,7.5,150,0,94,130,15,0
0:13:56,34.2,7.5,150,0,95,131,15,0
0:13:57,34.2,7.5,150,0,95,131,15,0
0:13:58,34.2,7.5,150,0,95,131,15,0
0:13:59,34.2,7.5,150,0,95,131,15,0
0:14:00,34.2,7.5,150,0,95,131,15,0
0:14:01,34.2,7.6,150,0,95,131,15,0
0:14:02,34.2,7.6,150,0,95,132,15,0
0:14:03,33.8,7.6,150,0,94,132,15,0
0:14:04,33.8,7.6,150,0,94,132,15,0
0:14:05,33.8,7.6,150,0,94,132,15,0
0:14:06,33.8,7.6,150,0,94,132,15,0
0:14:07,33.8,7.6,150,0,94,132,15,0
0:14:08,34.2,7.6,150,0,95,133,15,0
0:14:09,34.2,7.6,150,0,95,133,15,0
0:14:10,34.2,7.6,150,0,95,133,15,0
0:14:11,34.2,7.6,150,0,95,133,15,0
0:14:12,34.2,7.7,150,0,95,133,15,0
0:14:13,34.2,7.7,150,0,95,133,15,0
0:14:14,34.2,7.7,150,0,95,134,15,0
0:14:15,34.2,7.7,150,0,95,134,15,0
0:14:16,34.2,7.7,150,0,95,134,15,0
0:14:17,34.2,7.7,150,0,95,134,15,0
0:14:18,34.2,7.7,150,0,95,134,15,0
0:14:19,33.8,7.7,150,0,94,135,15,0
0:14:20,33.5,7.7,150,0,93,135,15,0
0:14:21,33.5,7.7,150,0,93,135,15,0
0:14:22,33.8,7.8,150,0,94,135,15,0
0:14:23,34.2,7.8,150,0,95,135,15,0
0:14:24,34.2,7.8,150,0,95,135,15,0
0:14:25,34.2,7.8,150,0,95,136,15,0
0:14:26,34.2,7.8,150,0,95,136,15,0
0:14:27,33.8,7.8,150,0,94,136,15,0
0:14:28,33.8,7.8,150,0,94,136,15,0
0:14:29,34.6,7.8,150,0,96,136,14,0
0:14:30,34.6,7.8,150,0,96,136,14,0
0:14:31,34.2,7.8,150,0,95,137,15,0
0:14:32,34.2,7.8,150,0,95,137,15,0
0:14:33,34.2,7.9,150,0,95,137,15,0
0:14:34,34.2,7.9,150,0,95,137,15,0
0:14:35,34.2,7.9,150,0,95,137,15,0
0:14:36,34.2,7.9,150,0,95,137,15,0
0:14:37,34.2,7.9,150,0,95,138,15,0
0:14:38,34.2,7.9,150,0,95,138,15,0
0:14:39,34.2,7.9,150,0,95,138,15,0
0:14:40,34.2,7.9,150,0,95,138,15,0
0:14:41,34.2,7.9,150,0,95,138,15,0
0:14:42,34.2,7.9,150,0,95,139,15,0
0:14:43,34.2,8,150,0,95,139,15,0
0:14:44,34.2,8,150,0,95,139,15,0
0:14:45,34.2,8,150,0,95,139,15,0
0:14:46,34.2,8,150,0,95,139,15,0
0:14:47,34.2,8,150,0,95,139,15,0
0:14:48,34.2,8,150,0,95,140,15,0
0:14:49,34.2,8,150,0,95,140,15,0
0:14:50,34.2,8,150,0,95,140,15,0
0:14:51,34.2,8,150,0,95,140,15,0
0:14:52,34.2,8,150,0,95,140,15,0
0:14:53,34.2,8,150,0,95,140,15,0
0:14:54,34.2,8.1,150,0,95,141,15,0
0:14:55,34.2,8.1,150,0,95,141,15,0
0:14:56,34.2,8.1,150,0,95,141,15,0
0:14:57,34.2,8.1,150,0,95,141,15,0
0:14:58,34.2,8.1,150,0,95,141,15,0
0:14:59,34.2,8.1,150,0,95,141,15,0
0:15:00,34.2,8.1,150,0,95,142,15,0
0:15:01,34.2,8.1,150,0,95,142,15,0
0:15:02,34.2,8.1,150,0,95,142,15,0
0:15:03,34.2,8.1,150,0,95,142,15,0
0:15:04,34.2,8.2,150,0,95,142,15,0
0:15:05,34.2,8.2,150,0,95,143,15,0
0:15:06,33.8,8.2,150,0,94,143,15,0
0:15:07,33.8,8.2,150,0,94,143,15,0
0:15:08,33.8,8.2,150,0,94,143,15,0
0:15:09,33.5,8.2,150,0,93,143,15,0
0:15:10,33.5,8.2,150,0,93,143,15,0
0:15:11,33.1,8.2,150,0,92,144,15,0
0:15:12,33.1,8.2,150,0,92,144,15,0
0:15:13,33.1,8.2,150,0,92,144,15,0
0:15:14,33.8,8.2,150,0,94,144,15,0
0:15:15,34.2,8.3,150,0,95,144,15,0
0:15:16,34.9,8.3,150,0,97,144,14,0
0:15:17,34.9,8.3,150,0,97,145,14,0
0:15:18,34.6,8.3,150,0,96,145,14,0
0:15:19,34.6,8.3,150,0,96,145,14,0
0:15:20,34.6,8.3,150,0,96,145,14,0
0:15:21,34.2,8.3,150,0,95,145,15,0
0:15:22,34.2,8.3,150,0,95,145,15,0
0:15:23,34.2,8.3,150,0,95,146,15,0
0:15:24,33.8,8.3,150,0,94,146,15,0
0:15:25,33.8,8.3,150,0,94,146,15,0
0:15:26,33.8,8.4,150,0,94,146,15,0
0:15:27,33.5,8.4,150,0,93,146,15,0
0:15:28,33.5,8.4,150,0,93,147,15,0
0:15:29,33.5,8.4,150,0,93,147,15,0
0:15:30,33.8,8.4,150,0,94,147,15,0
0:15:31,33.8,8.4,150,0,94,147,15,0
0:15:32,33.8,8.4,150,0,94,147,15,0
0:15:33,34.2,8.4,150,0,95,147,15,0
0:15:34,34.2,8.4,150,0,95,148,15,0
0:15:35,34.2,8.4,150,0,95,148,15,0
0:15:36,34.2,8.5,150,0,95,148,15,0
0:15:37,34.2,8.5,150,0,95,148,15,0
0:15:38,34.2,8.5,150,0,95,148,15,0
0:15:39,34.2,8.5,150,0,95,148,15,0
0:15:40,34.2,8.5,150,0,95,149,15,0
0:15:41,34.2,8.5,150,0,95,149,15,0
0:15:42,34.2,8.5,150,0,95,149,15,0
0:15:43,34.6,8.5,150,0,96,149,14,0
0:15:44,34.6,8.5,150,0,96,149,14,0
0:15:45,34.6,8.5,150,0,96,149,14,0
0:15:46,34.6,8.5,150,0,96,150,14,0
0:15:47,34.6,8.6,150,0,96,150,14,0
0:15:48,34.6,8.6,150,0,96,150,14,0
0:15:49,34.2,8.6,150,0,95,150,15,0
0:15:50,34.2,8.6,150,0,95,150,15,0
0:15:51,34.2,8.6,150,0,95,151,15,0
0:15:52,34.2,8.6,150,0,95,151,15,0
0:15:53,34.2,8.6,150,0,95,151,15,0
0:15:54,34.2,8.6,150,0,95,151,15,0
0:15:55,34.2,8.6,150,0,95,151,15,0
0:15:56,34.2,8.6,150,0,95,151,15,0
0:15:57,34.2,8.7,150,0,95,152,15,0
0:15:58,34.2,8.7,150,0,95,152,15,0
0:15:59,34.2,8.7,150,0,95,152,15,0
0:16:00,34.2,8.7,150,0,95,152,15,0
0:16:01,34.2,8.7,150,0,95,152,15,0
0:16:02,34.2,8.7,150,0,95,152,15,0
0:16:03,34.2,8.7,150,0,95,153,15,0
0:16:04,34.2,8.7,150,0,95,153,15,0
0:16:05,34.2,8.7,150,0,95,153,15,0
0:16:06,33.8,8.7,150,0,94,153,15,0
0:16:07,34.6,8.7,150,0,96,153,14,0
0:16:08,34.2,8.8,150,0,95,153,15,0
0:16:09,34.2,8.8,150,0,95,154,15,0
0:16:10,34.2,8.8,150,0,95,154,15,0
0:16:11,34.2,8.8,150,0,95,154,15,0
0:16:12,34.2,8.8,150,0,95,154,15,0
0:16:13,34.2,8.8,150,0,95,154,15,0
0:16:14,34.2,8.8,150,0,95,155,15,0
0:16:15,34.2,8.8,150,0,95,155,15,0
0:16:16,33.8,8.8,150,0,94,155,15,0
0:16:17,33.8,8.8,150,0,94,155,15,0
0:16:18,33.8,8.9,150,0,94,155,15,0
0:16:19,33.8,8.9,150,0,94,155,15,0
0:16:20,33.8,8.9,150,0,94,156,15,0
0:16:21,33.8,8.9,150,0,94,156,15,0
0:16:22,33.8,8.9,150,0,94,156,15,0
0:16:23,33.5,8.9,150,0,93,156,15,0
0:16:24,33.5,8.9,150,0,93,156,15,0
0:16:25,33.1,8.9,150,0,92,156,15,0
0:16:26,33.5,8.9,150,0,93,157,15,0
0:16:27,33.5,8.9,150,0,93,157,15,0
0:16:28,34.2,8.9,150,0,95,157,15,0
0:16:29,34.2,9,150,0,95,157,15,0
0:16:30,34.2,9,150,0,95,157,15,0
0:16:31,34.2,9,150,0,95,158,15,0
0:16:32,34.2,9,150,0,95,158,15,0
0:16:33,34.6,9,150,0,96,158,14,0
0:16:34,34.6,9,150,0,96,158,14,0
0:16:35,34.2,9,150,0,95,158,15,0
0:16:36,34.2,9,150,0,95,158,15,0
0:16:37,34.2,9,150,0,95,159,15,0
0:16:38,34.2,9,150,0,95,159,15,0
0:16:39,34.6,9,150,0,96,159,14,0
0:16:40,34.6,9.1,150,0,96,159,14,0
0:16:41,34.2,9.1,150,0,95,159,15,0
0:16:42,34.2,9.1,150,0,95,159,15,0
0:16:43,34.2,9.1,150,0,95,160,15,0
0:16:44,34.2,9.1,150,0,95,160,15,0
0:16:45,34.2,9.1,150,0,95,160,15,0
0:16:46,34.2,9.1,150,0,95,160,15,0
0:16:47,34.2,9.1,150,0,95,160,15,0
0:16:48,34.2,9.1,150,0,95,160,15,0
0:16:49,34.2,9.1,150,0,95,161,15,0
0:16:50,34.2,9.2,150,0,95,161,15,0
0:16:51,34.2,9.2,150,0,95,161,15,0
0:16:52,34.2,9.2,150,0,95,161,15,0
0:16:53,34.2,9.2,150,0,95,161,15,0
0:16:54,34.2,9.2,150,0,95,162,15,0
0:16:55,34.2,9.2,150,0,95,162,15,0
0:16:56,34.2,9.2,150,0,95,162,15,0
0:16:57,34.2,9.2,150,0,95,162,15,0
0:16:58,34.2,9.2,150,0,95,162,15,0
0:16:59,34.2,9.2,150,0,95,162,15,0
0:17:00,34.2,9.2,150,0,95,163,15,0
0:17:01,33.8,9.3,150,0,94,163,15,0
0:17:02,33.8,9.3,150,0,94,163,15,0
0:17:03,33.8,9.3,150,0,94,163,15,0
0:17:04,33.8,9.3,150,0,94,163,15,0
0:17:05,33.8,9.3,150,0,94,163,15,0
0:17:06,33.8,9.3,150,0,94,164,15,0
0:17:07,33.8,9.3,150,0,94,164,15,0
0:17:08,33.8,9.3,150,0,94,164,15,0
0:17:09,33.5,9.3,150,0,93,164,15,0
0:17:10,33.5,9.3,150,0,93,164,15,0
0:17:11,33.5,9.4,150,0,93,164,15,0
0:17:12,33.5,9.4,150,0,93,165,15,0
0:17:13,33.5,9.4,150,0,93,165,15,0
0:17:14,33.5,9.4,150,0,93,165,15,0
0:17:15,33.5,9.4,150,0,93,165,15,0
0:17:16,34.2,9.4,150,0,95,165,15,0
0:17:17,34.2,9.4,150,0,95,166,15,0
0:17:18,34.2,9.4,150,0,95,166,15,0
0:17:19,34.2,9.4,150,0,95,166,15,0
0:17:20,33.8,9.4,150,0,94,166,15,0
0:17:21,33.8,9.4,150,0,94,166,15,0
0:17:22,33.8,9.5,150,0,94,166,15,0
0:17:23,33.8,9.5,150,0,94,167,15,0
0:17:24,33.8,9.5,150,0,94,167,15,0
0:17:25,33.8,9.5,150,0,94,167,15,0
0:17:26,33.8,9.5,150,0,94,167,15,0
0:17:27,33.8,9.5,150,0,94,167,15,0
0:17:28,33.8,9.5,150,0,94,167,15,0
0:17:29,33.8,9.5,150,0,94,167,15,0
0:17:30,33.8,9.5,150,0,94,168,15,0
0:17:31,33.8,9.5,150,0,94,168,15,0
0:17:32,33.8,9.5,150,0,94,168,15,0
0:17:33,33.8,9.5,150,0,94,168,15,0
0:17:34,33.8,9.6,150,0,94,168,15,0
0:17:35,33.8,9.6,150,0,94,168,15,0
0:17:36,33.5,9.6,150,0,93,169,15,0
0:17:37,33.5,9.6,150,0,93,169,15,0
0:17:38,33.5,9.6,150,0,93,169,15,0
0:17:39,33.5,9.6,150,0,93,169,15,0
0:17:40,33.5,9.6,150,0,93,169,15,0
0:17:41,33.5,9.6,150,0,93,170,15,0
0:17:42,33.5,9.6,150,0,93,170,15,0
0:17:43,33.5,9.6,150,0,93,170,15,0
0:17:44,33.5,9.7,150,0,93,170,15,0
0:17:45,33.5,9.7,150,0,93,170,15,0
0:17:46,33.5,9.7,150,0,93,170,15,0
0:17:47,33.5,9.7,150,0,93,171,15,0
0:17:48,33.5,9.7,150,0,93,171,15,0
0:17:49,33.8,9.7,150,0,94,171,15,0
0:17:50,34.2,9.7,150,0,95,171,15,0
0:17:51,34.2,9.7,150,0,95,171,15,0
0:17:52,34.2,9.7,150,0,95,171,15,0
0:17:53,34.2,9.7,150,0,95,172,15,0
0:17:54,34.2,9.7,150,0,95,172,15,0
0:17:55,34.2,9.8,150,0,95,172,15,0
0:17:56,34.2,9.8,150,0,95,172,15,0
0:17:57,34.2,9.8,150,0,95,172,15,0
0:17:58,34.2,9.8,150,0,95,172,15,0
0:17:59,34.2,9.8,150,0,95,173,15,0
0:18:00,34.2,9.8,150,0,95,173,15,0
0:18:01,33.8,9.8,150,0,94,173,15,0
0:18:02,33.8,9.8,150,0,94,173,15,0
0:18:03,33.8,9.8,150,0,94,173,15,0
0:18:04,33.8,9.8,150,0,94,174,15,0
0:18:05,34.2,9.9,150,0,95,174,15,0
0:18:06,33.8,9.9,150,0,94,174,15,0
0:18:07,33.8,9.9,150,0,94,174,15,0
0:18:08,33.8,9.9,150,0,94,174,15,0
